Image_urls,#PAGE_URL,Domain,Title,Review,Complaint,Emotion,Sentiment,first_url,EmotionLabel,TitleText,ReviewText,ImageName
https://images-na.ssl-images-amazon.com/images/I/71OJJxVYIgL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71g8nOZHOcL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71lV25LuIML._SY88.jpg,https://www.amazon.in/Yogabar-Wholegrain-Breakfast-Muesli-Chocolate/product-reviews/B07X5834FK/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Edible,It's delicious and healthy.&nbsp;Best for Breakfast.,"\n Great way to kick start my mornings, It is a very tasty breakfast, everyone liked it in my home, chocolate taste is delicious, I feel more energetic, Yogabar Mousli gives us proteins, which help us to keep fit and healthy and also keeps hunger away for atleast 4 hrs.\nThanks Yogabar for such a healthy and tasty morning breakfast.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71OJJxVYIgL._SY88.jpg,3,it 's delicious and healthy . best for breakfast .,"\ n great way to kick start my mornings , it is a very tasty breakfast , everyone liked it in my home , chocolate taste is delicious , i feel more energetic , yogabar mousli gives us proteins , which help us to keep fit and healthy and also keeps hunger away for atleast 4 hrs . \ nthanks yogabar for such a healthy and tasty morning breakfast . \ n",1996.jpg
https://images-na.ssl-images-amazon.com/images/I/71231lUVEkL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71Ot3XqxVEL._SY88.jpg,https://www.amazon.in/Sapiens-Humankind-Yuval-Noah-Harari/product-reviews/0099590085/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Books,Bad quality book received,"\n This review and rating is for the print quality and paper quality of the book I received, not the content of the book. The paper is very bad quality and pale yellowish. I bought this as a keepsake, but don't think this has that quality.\n",1,sadness,0,https://images-na.ssl-images-amazon.com/images/I/71231lUVEkL._SY88.jpg,4,bad quality book received,"\ n this review and rating is for the print quality and paper quality of the book i received , not the content of the book . the paper is very bad quality and pale yellowish . i bought this as a keepsake , but do n't think this has that quality . \ n",657.jpg
https://images-na.ssl-images-amazon.com/images/I/81oRvVTH23L._SY88.jpg,https://www.amazon.in/Atomic-Habits-James-Clear/product-reviews/1847941834/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Books,Must read,"\n Yes I already had this book! But it was borrowed from a. Friend who has been askin me to return his book for a while. Since I love this books and the authors work soo much I decided to get one for myself Personally. I used his book a little too much hence gave him the new one. The red stamp on the book, speaks for itself. ❤️👍\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/81oRvVTH23L._SY88.jpg,3,must read,"\ n yes i already had this book ! but it was borrowed from a . friend who has been askin me to return his book for a while . since i love this books and the authors work soo much i decided to get one for myself personally . i used his book a little too much hence gave him the new one . the red stamp on the book , speaks for itself . :red_heart: :thumbs_up: \ n",23.jpg
https://images-na.ssl-images-amazon.com/images/I/711BU5HDUyL._SY88.jpg,https://www.amazon.in/Acer-EB321HQU-32Inch-2560x1440-Monitor/product-reviews/B077BSWLTL/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=4,Electronics,Great VFM monitor for work screen,"\n Veey much VFM @15674 with no cost EMI after discounts. No regrets for not buying 4K as this is my work setup and reading would have become difficult with 4K monitor. Great buy if you are looking for a big work screen. I havent tried latest games, so cant comment on that aspect. There is stereo out for speakers, but no inbuilt speaker.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/711BU5HDUyL._SY88.jpg,3,great vfm monitor for work screen,"\ n veey much vfm with no cost emi after discounts . no regrets for not buying 4k as this is my work setup and reading would have become difficult with 4k monitor . great buy if you are looking for a big work screen . i havent tried latest games , so cant comment on that aspect . there is stereo out for speakers , but no inbuilt speaker . \ n",3184.jpg
https://images-na.ssl-images-amazon.com/images/I/71awgkCGoyL._SY88.jpg,https://www.amazon.in/Dennis-Lingo-Mens-Shirt/product-reviews/B094KB9VKZ/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Lingo shirt,\n Not 100% cotton but nice shirt\n,0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71awgkCGoyL._SY88.jpg,3,lingo shirt,\ n not 100 % cotton but nice shirt \ n,1447.jpg
https://images-na.ssl-images-amazon.com/images/I/51bZ59zEG6L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61Ovxc2odcL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61xuZJChA5L._SY88.jpg,https://www.amazon.in/Treasure-Island-Robert-Louis-Stevenson/product-reviews/8172344767/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Books,GOOD,\n Good quality\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/51bZ59zEG6L._SY88.jpg,3,good,\ n good quality \ n,376.jpg
https://images-na.ssl-images-amazon.com/images/I/71zf+gwoIoL._SY88.jpg,https://www.amazon.in/AANIA-Womens-Top-aania055_Maroon_Small/product-reviews/B081RN7NBL/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Good,\n Nice tops\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71zf+gwoIoL._SY88.jpg,3,good,\ n nice tops \ n,1684.jpg
https://images-na.ssl-images-amazon.com/images/I/71LjW8RK+zL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71k-vdNO9ML._SY88.jpg,https://www.amazon.in/New-Apple-iPhone-11-128GB/product-reviews/B08L8BQ4H9/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=5,Electronics,Amazing Phone and Superb delivery By Amazon and the seller,"\n First and foremost, I would like to talk about the seller, as I have seen many reviews on Amazon stating that don't buy an iphone on amazon or from this seller. The product delivery was really fast and I got the phone within 2 days of ordering it. Got the 128gb variant for 65000 rupees during the prime days sale. The phone was in perfect condition and brand new. I was a bit concerned after reading so many reviews on amazon that this seller can't be trusted but I will advise you to go for it.\n\nNow about the iphone, The white colour looks amazing. This is my first iphone and I'm writing this review after using it for around 10 days.\nThe camera quality of this phone is superb and low light photos are just amazing, don't even try to compare it to the one plus or the high end samsung phones, they are no where near the camera quality of this iphone.\n2nd Photo is a low light photo taken by this iphone.\nThe Battery backup is decent.\nThe Sound Quality is nice.\nFace recognition is really fast.\nScreen is amazing and you definitely don't miss the oled screen, if you are not a big tech geek, you won't even notice the difference in your day to day life.\nOverall, I am totally satisfied with my iphone and you can go for it without any second thoughts.\nHope this helps ! ✌🏼\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71LjW8RK+zL._SY88.jpg,3,amazing phone and superb delivery by amazon and the seller,"\ n first and foremost , i would like to talk about the seller , as i have seen many reviews on amazon stating that do n't buy an iphone on amazon or from this seller . the product delivery was really fast and i got the phone within 2 days of ordering it . got the 128gb variant for 65000 rupees during the prime days sale . the phone was in perfect condition and brand new . i was a bit concerned after reading so many reviews on amazon that this seller can't be trusted but i will advise you to go for it . \ n \ nnow about the iphone , the white colour looks amazing . this is my first iphone and i 'm writing this review after using it for around 10 days . \ nthe camera quality of this phone is superb and low light photos are just amazing , do n't even try to compare it to the one plus or the high end samsung phones , they are no where near the camera quality of this iphone . \ n2nd photo is a low light photo taken by this iphone . \ nthe battery backup is decent . \ nthe sound quality is nice . \ nface recognition is really fast . \ nscreen is amazing and you definitely do n't miss the oled screen , if you are not a big tech geek , you wo n't even notice the difference in your day to day life . \ noverall , i am totally satisfied with my iphone and you can go for it without any second thoughts . \ nhope this helps ! ✌🏼 \ n",2137.jpg
https://images-na.ssl-images-amazon.com/images/I/614oz5rDVVL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61ZKoM-246L._SY88.jpg,https://www.amazon.in/Eureka-Forbes-Quick-Clean-DX/product-reviews/B00F3ABSXU/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Electronics,Damaged product and worst quality,"\n The product got defect and found not proper. On account of Diwali, I couldn’t open the same but now when I had opened the same. The product got defective and damaged one. Never buy fro amazon. And the quality of the product is too bad and pathetic. Instead go for other brands. Completely avoid the same.\n",1,anger,0,https://images-na.ssl-images-amazon.com/images/I/614oz5rDVVL._SY88.jpg,0,damaged product and worst quality,"\ n the product got defect and found not proper . on account of diwali , i could n't open the same but now when i had opened the same . the product got defective and damaged one . never buy fro amazon . and the quality of the product is too bad and pathetic . instead go for other brands . completely avoid the same . \ n",3512.jpg
https://images-na.ssl-images-amazon.com/images/I/91HFk8OTrJL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/A1BqQZmhHhL._SY88.jpg,https://www.amazon.in/Mitaha-Think-Feel-Looks-Womens-Tops/product-reviews/B08MD3LDPR/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Nice product,\n Nice product but button rubber is not good\n,0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/91HFk8OTrJL._SY88.jpg,3,nice product,\ n nice product but button rubber is not good \ n,1591.jpg
https://images-na.ssl-images-amazon.com/images/I/710khzX2sCL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71JF36tMR7L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71K1j9es4zL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71i7mBQnFqL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71ln1kNiUiL._SY88.jpg,https://www.amazon.in/Msi-Geforce-DDR3-Graphics-Card/product-reviews/B01AY78MLM/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Electronics,Well it’s expecting the unexpected!😃,"\n Like:-\nLow profile\nNoise free\nLess energy consumption\nGood for editing and med level games except 2020 PC games.\n\nMy PC specifications:\nIntel quad core Q9900 2.8ghz\n4 * 2 8 gb 1333mhz ram\n250gb SSD , 1 TB HDD\nGigabytes G41 motherboard\n2 GB DDR 3 MSI LP GT710\n\nMed @720p GTA 5 45 FPS avg.\nMed @720p Far cry 5 38 FPS avg.\nHigh @720p Far car 4 52 FPS avg.\nHigh@720p Mafia 2 42 FPS avg.\n\nDislike:-\nNo Driver CD , neither MSI nor NVIDIA\nPacket sealed was broken(not amazon standard).\nFor Win 7 users, you have to upgrade your service pack to support NVIDIA latest driver.\n",0,surprise,1,https://images-na.ssl-images-amazon.com/images/I/710khzX2sCL._SY88.jpg,5,well it 's expecting the unexpected ! :grinning_face_with_big_eyes:,"\ n like :-\ nlow profile \ nnoise free \ nless energy consumption \ ngood for editing and med level games except 2020 pc games . \ n \ nmy pc specifications :\ nintel quad core q9900 2 . 8 ghz \ n4 * 2 8 gb 1333mhz ram \ n250gb ssd , 1 tb hdd \ ngigabytes g41 motherboard \ n2 gb ddr 3 msi lp gt710 \ n \ nmed gta 5 45 fps avg . \ nmed far cry 5 38 fps avg . \ nhigh far car 4 52 fps avg . \ nhigh mafia 2 42 fps avg . \ n \ ndislike :-\ nno driver cd , neither msi nor nvidia \ npacket sealed was broken ( not amazon standard ) . \ nfor win 7 users , you have to upgrade your service pack to support nvidia latest driver . \ n",3674.jpg
https://images-na.ssl-images-amazon.com/images/I/51HofA6lpxL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/51U94q3NkeL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61a4DUe63GL._SY88.jpg,https://www.amazon.in/Samsung-Galaxy-Ocean-128GB-Storage/product-reviews/B07HGGYWL6/ref=cm_cr_getr_d_paging_btm_next_6?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=6&formatType=all_formats,Electronics,Fantastic phone!Hulk battery !,"\n So now after using for 5 days i feel this phone is amazing.\nPros:\n1.Superb amoled screen is just amazing , i have used iphone , motorola and vivo high end phones but this screen looks great.\n2.Battery:I used this phone continuosly 12 hours with huge gaming and watching videos ,using social media and lot but still battery was more than 50% . I love this battery it's super amazing.\n3.Camera : Its a high end camera with amazing features . The quality is wow. Super crystal clear images . If you like photography its a good phone at this price . Why go for some chinese spy phones?\n4.Completely made and manufactured in india.\n\nCons:\n1. No cover ,No screenguard,No earphones inside box. Samsung should think about it.\n2.Samsung should change UI little or atleast provide stock android which is best option.\n\nNote:Guys i got a notification from samsung galaxy app to buy smart care protection+screen protection would recommend to buy this which i purchased for 699 .Its complete protection for phone and screen .Lets see what kind of service they provide in future.\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/51HofA6lpxL._SY88.jpg,3,fantastic phone ! hulk battery !,"\ n so now after using for 5 days i feel this phone is amazing . \ npros :\ n1 . superb amoled screen is just amazing , i have used iphone , motorola and vivo high end phones but this screen looks great . \ n2 . battery : i used this phone continuosly 12 hours with huge gaming and watching videos , using social media and lot but still battery was more than 50 % . i love this battery it 's super amazing . \ n3 . camera : its a high end camera with amazing features . the quality is wow . super crystal clear images . if you like photography its a good phone at this price . why go for some chinese spy phones ? \ n4 . completely made and manufactured in india . \ n \ ncons :\ n1 . no cover , no screenguard , no earphones inside box . samsung should think about it . \ n2 . samsung should change ui little or atleast provide stock android which is best option . \ n \ nnote : guys i got a notification from samsung galaxy app to buy smart care protection + screen protection would recommend to buy this which i purchased for 699 . its complete protection for phone and screen . lets see what kind of service they provide in future . \ n",2449.jpg
